FMCG Category,Order Region,Budget Month,Budgeted Sales,Budgeted Cost
Household & Home Care,Eastern Europe,2015-02-01,1044.36,783.27
Household & Home Care,Eastern Europe,2015-03-01,959.85,719.88
Household & Home Care,Eastern Europe,2015-04-01,987.98,740.98
Household & Home Care,Eastern Europe,2015-05-01,1016.66,762.5
Household & Home Care,Eastern Europe,2015-06-01,1044.82,783.61
Household & Home Care,Eastern Europe,2015-07-01,956.61,717.46
Household & Home Care,Eastern Europe,2015-08-01,932.6,699.45
Household & Home Care,Eastern Europe,2015-09-01,1024.32,768.24
Household & Home Care,Eastern Europe,2015-10-01,1005.05,753.79
Household & Home Care,Eastern Europe,2015-11-01,981.52,736.14
Household & Home Care,Eastern Europe,2015-12-01,1036.81,777.61
Household & Home Care,Eastern Europe,2016-01-01,1096.73,822.55
Household & Home Care,Eastern Europe,2016-02-01,1021.43,766.07
Household & Home Care,Eastern Europe,2016-03-01,1027.64,770.73
Household & Home Care,Eastern Europe,2016-04-01,1044.76,783.57
Household & Home Care,Eastern Europe,2016-05-01,1023.06,767.3
Household & Home Care,Eastern Europe,2016-06-01,1030.29,772.72
Household & Home Care,Eastern Europe,2016-07-01,1004.32,753.24
Household & Home Care,Eastern Europe,2016-08-01,1078.94,809.2
Household & Home Care,Eastern Europe,2016-09-01,1030.45,772.84
Household & Home Care,Eastern Europe,2016-10-01,1087.63,815.72
Household & Home Care,Eastern Europe,2016-11-01,1077.24,807.93
Household & Home Care,Eastern Europe,2016-12-01,1036.8,777.6
Household & Home Care,Eastern Europe,2017-01-01,1050.02,787.52
Household & Home Care,Eastern Europe,2017-02-01,1025.65,769.24
Household & Home Care,Eastern Europe,2017-03-01,1060.29,795.22
Household & Home Care,Eastern Europe,2017-04-01,1129.75,847.31
Household & Home Care,Eastern Europe,2017-05-01,1096.17,822.13
Household & Home Care,Eastern Europe,2017-06-01,1124.4,843.3
Household & Home Care,Eastern Europe,2017-07-01,1036.71,777.53
Household & Home Care,Eastern Europe,2017-08-01,1122.31,841.73
Household & Home Care,Eastern Europe,2017-09-01,1152.67,864.5
Household & Home Care,Eastern Europe,2017-10-01,1027.17,770.38
Household & Home Care,Eastern Europe,2017-11-01,1041.19,780.9
Household & Home Care,Eastern Europe,2017-12-01,1135.4,851.55
Household & Home Care,Eastern Europe,2018-01-01,1127.29,845.47
Household & Home Care,South of USA,2015-01-01,997.52,748.14
Household & Home Care,South of USA,2015-02-01,1062.1,796.58
Household & Home Care,South of USA,2015-03-01,1065.9,799.43
Household & Home Care,South of USA,2015-04-01,1079.6,809.7
Household & Home Care,South of USA,2015-05-01,988.83,741.62
Household & Home Care,South of USA,2015-06-01,1029.0,771.75
Household & Home Care,South of USA,2015-07-01,970.28,727.71
Household & Home Care,South of USA,2015-08-01,1019.86,764.89
Household & Home Care,South of USA,2015-09-01,1060.72,795.54
Household & Home Care,South of USA,2015-10-01,998.89,749.17
Household & Home Care,South of USA,2015-11-01,1020.86,765.64
Household & Home Care,South of USA,2015-12-01,1039.68,779.76
Household & Home Care,South of USA,2016-01-01,1015.27,761.45
Household & Home Care,South of USA,2016-02-01,1043.11,782.33
Household & Home Care,South of USA,2016-03-01,1053.26,789.94
Household & Home Care,South of USA,2016-04-01,1123.73,842.8
Household & Home Care,South of USA,2016-05-01,1095.44,821.58
Household & Home Care,South of USA,2016-06-01,1086.05,814.53
Household & Home Care,South of USA,2016-07-01,1036.95,777.71
Household & Home Care,South of USA,2016-08-01,1115.75,836.81
Household & Home Care,South of USA,2016-09-01,1035.12,776.34
Household & Home Care,South of USA,2016-10-01,1104.98,828.74
Household & Home Care,South of USA,2016-11-01,1041.15,780.87
Household & Home Care,South of USA,2016-12-01,1127.81,845.86
Household & Home Care,South of USA,2017-01-01,1063.62,797.71
Household & Home Care,South of USA,2017-02-01,1071.5,803.63
Household & Home Care,South of USA,2017-03-01,1176.84,882.63
Household & Home Care,South of USA,2017-04-01,1078.7,809.02
Household & Home Care,South of USA,2017-05-01,1135.47,851.6
Household & Home Care,South of USA,2017-06-01,1104.82,828.61
Household & Home Care,South of USA,2017-07-01,1134.31,850.73
Household & Home Care,South of USA,2017-08-01,1139.15,854.37
Household & Home Care,South of USA,2017-09-01,1120.34,840.26
Household & Home Care,South of USA,2017-10-01,1123.42,842.56
Household & Home Care,South of USA,2017-11-01,1155.84,866.88
Household & Home Care,South of USA,2017-12-01,1081.04,810.78
Household & Home Care,South of USA,2018-01-01,1208.4,906.3
Health & Wellness,Southeast Asia,2015-01-01,665.41,499.06
Health & Wellness,Southeast Asia,2015-02-01,729.48,547.11
Health & Wellness,Southeast Asia,2015-03-01,697.11,522.83
Health & Wellness,Southeast Asia,2015-04-01,720.53,540.4
Health & Wellness,Southeast Asia,2015-05-01,675.37,506.53
Health & Wellness,Southeast Asia,2015-06-01,744.17,558.12
Health & Wellness,Southeast Asia,2015-07-01,740.79,555.6
Health & Wellness,Southeast Asia,2015-08-01,736.85,552.64
Health & Wellness,Southeast Asia,2015-09-01,731.8,548.85
Health & Wellness,Southeast Asia,2015-10-01,726.27,544.7
Health & Wellness,Southeast Asia,2015-11-01,664.5,498.38
Health & Wellness,Southeast Asia,2015-12-01,702.45,526.84
Health & Wellness,Southeast Asia,2016-01-01,714.45,535.84
Health & Wellness,Southeast Asia,2016-02-01,702.45,526.84
Health & Wellness,Southeast Asia,2016-03-01,757.82,568.37
Health & Wellness,Southeast Asia,2016-04-01,784.09,588.07
Health & Wellness,Southeast Asia,2016-05-01,782.3,586.72
Health & Wellness,Southeast Asia,2016-06-01,730.73,548.05
Health & Wellness,Southeast Asia,2016-07-01,716.27,537.2
Health & Wellness,Southeast Asia,2016-08-01,749.49,562.11
Health & Wellness,Southeast Asia,2016-09-01,707.96,530.97
Health & Wellness,Southeast Asia,2016-10-01,768.56,576.42
Health & Wellness,Southeast Asia,2016-11-01,775.47,581.6
Health & Wellness,Southeast Asia,2016-12-01,750.31,562.74
Health & Wellness,Southeast Asia,2017-01-01,813.11,609.83
Health & Wellness,Southeast Asia,2017-02-01,749.56,562.17
Health & Wellness,Southeast Asia,2017-03-01,812.59,609.44
Health & Wellness,Southeast Asia,2017-04-01,760.54,570.4
Health & Wellness,Southeast Asia,2017-05-01,778.41,583.81
Health & Wellness,Southeast Asia,2017-06-01,816.71,612.53
Health & Wellness,Southeast Asia,2017-07-01,777.76,583.32
Health & Wellness,Southeast Asia,2017-08-01,805.41,604.06
Health & Wellness,Southeast Asia,2017-09-01,750.7,563.03
Health & Wellness,Southeast Asia,2017-10-01,735.14,551.36
Health & Wellness,Southeast Asia,2017-11-01,818.71,614.03
Health & Wellness,Southeast Asia,2017-12-01,816.43,612.33
Health & Wellness,Southeast Asia,2018-01-01,844.06,633.04
Health & Wellness,South Asia,2015-01-01,571.17,428.38
Health & Wellness,South Asia,2015-02-01,553.0,414.75
Health & Wellness,South Asia,2015-03-01,539.94,404.95
Health & Wellness,South Asia,2015-04-01,595.94,446.96
Health & Wellness,South Asia,2015-05-01,598.6,448.95
Health & Wellness,South Asia,2015-06-01,553.73,415.3
Health & Wellness,South Asia,2015-07-01,582.12,436.59
Health & Wellness,South Asia,2015-08-01,571.8,428.85
Health & Wellness,South Asia,2015-09-01,570.86,428.15
Health & Wellness,South Asia,2015-10-01,570.21,427.66
Health & Wellness,South Asia,2015-11-01,572.29,429.22
Health & Wellness,South Asia,2015-12-01,541.65,406.24
Health & Wellness,South Asia,2016-01-01,580.21,435.16
Health & Wellness,South Asia,2016-02-01,581.0,435.75
Health & Wellness,South Asia,2016-03-01,592.9,444.68
Health & Wellness,South Asia,2016-04-01,591.83,443.87
Health & Wellness,South Asia,2016-05-01,634.64,475.98
Health & Wellness,South Asia,2016-06-01,630.64,472.98
Health & Wellness,South Asia,2016-07-01,614.23,460.68
Health & Wellness,South Asia,2016-08-01,590.66,442.99
Health & Wellness,South Asia,2016-09-01,604.59,453.44
Health & Wellness,South Asia,2016-10-01,598.48,448.86
Health & Wellness,South Asia,2016-11-01,590.61,442.96
Health & Wellness,South Asia,2016-12-01,625.54,469.15
Health & Wellness,South Asia,2017-01-01,650.68,488.01
Health & Wellness,South Asia,2017-02-01,646.17,484.63
Health & Wellness,South Asia,2017-03-01,620.29,465.22
Health & Wellness,South Asia,2017-04-01,622.71,467.03
Health & Wellness,South Asia,2017-05-01,619.46,464.6
Health & Wellness,South Asia,2017-06-01,644.22,483.17
Health & Wellness,South Asia,2017-07-01,647.87,485.9
Health & Wellness,South Asia,2017-08-01,653.33,490.0
Health & Wellness,South Asia,2017-09-01,635.05,476.29
Health & Wellness,South Asia,2017-10-01,614.67,461.0
Health & Wellness,South Asia,2017-11-01,652.77,489.57
Health & Wellness,South Asia,2017-12-01,639.24,479.43
Health & Wellness,South Asia,2018-01-01,698.27,523.71
Health & Wellness,Oceania,2015-01-01,738.65,553.98
Health & Wellness,Oceania,2015-02-01,719.79,539.85
Health & Wellness,Oceania,2015-03-01,780.49,585.37
Health & Wellness,Oceania,2015-04-01,705.24,528.93
Health & Wellness,Oceania,2015-05-01,719.45,539.59
Health & Wellness,Oceania,2015-06-01,759.89,569.92
Health & Wellness,Oceania,2015-07-01,767.23,575.43
Health & Wellness,Oceania,2015-08-01,727.82,545.86
Health & Wellness,Oceania,2015-09-01,708.06,531.04
Health & Wellness,Oceania,2015-10-01,754.96,566.22
Health & Wellness,Oceania,2015-11-01,775.22,581.42
Health & Wellness,Oceania,2015-12-01,794.31,595.73
Health & Wellness,Oceania,2016-01-01,769.67,577.25
Health & Wellness,Oceania,2016-02-01,769.27,576.96
Health & Wellness,Oceania,2016-03-01,807.15,605.36
Health & Wellness,Oceania,2016-04-01,814.57,610.93
Health & Wellness,Oceania,2016-05-01,767.49,575.62
Health & Wellness,Oceania,2016-06-01,750.76,563.07
Health & Wellness,Oceania,2016-07-01,764.03,573.02
Health & Wellness,Oceania,2016-08-01,763.97,572.98
Health & Wellness,Oceania,2016-09-01,788.83,591.62
Health & Wellness,Oceania,2016-10-01,758.6,568.95
Health & Wellness,Oceania,2016-11-01,747.36,560.52
Health & Wellness,Oceania,2016-12-01,831.57,623.68
Health & Wellness,Oceania,2017-01-01,837.52,628.14
Health & Wellness,Oceania,2017-02-01,779.06,584.29
Health & Wellness,Oceania,2017-03-01,848.3,636.23
Health & Wellness,Oceania,2017-04-01,795.36,596.52
Health & Wellness,Oceania,2017-05-01,816.58,612.43
Health & Wellness,Oceania,2017-06-01,831.82,623.86
Health & Wellness,Oceania,2017-07-01,850.05,637.54
Health & Wellness,Oceania,2017-08-01,872.93,654.69
Health & Wellness,Oceania,2017-09-01,802.27,601.7
Health & Wellness,Oceania,2017-10-01,781.3,585.98
Health & Wellness,Oceania,2017-11-01,797.21,597.9
Health & Wellness,Oceania,2017-12-01,810.04,607.53
Health & Wellness,Oceania,2018-01-01,838.84,629.13
Health & Wellness,Eastern Asia,2015-01-01,533.09,399.82
Health & Wellness,Eastern Asia,2015-02-01,533.43,400.07
Health & Wellness,Eastern Asia,2015-03-01,567.04,425.28
Health & Wellness,Eastern Asia,2015-04-01,567.15,425.36
Health & Wellness,Eastern Asia,2015-05-01,534.06,400.55
Health & Wellness,Eastern Asia,2015-06-01,529.28,396.96
Health & Wellness,Eastern Asia,2015-07-01,562.9,422.18
Health & Wellness,Eastern Asia,2015-08-01,551.07,413.3
Health & Wellness,Eastern Asia,2015-09-01,563.11,422.33
Health & Wellness,Eastern Asia,2015-10-01,533.14,399.85
Health & Wellness,Eastern Asia,2015-11-01,507.22,380.41
Health & Wellness,Eastern Asia,2015-12-01,525.09,393.82
Health & Wellness,Eastern Asia,2016-01-01,544.74,408.56
Health & Wellness,Eastern Asia,2016-02-01,573.2,429.9
Health & Wellness,Eastern Asia,2016-03-01,571.12,428.34
Health & Wellness,Eastern Asia,2016-04-01,538.58,403.93
Health & Wellness,Eastern Asia,2016-05-01,585.43,439.07
Health & Wellness,Eastern Asia,2016-06-01,577.28,432.96
Health & Wellness,Eastern Asia,2016-07-01,559.17,419.38
Health & Wellness,Eastern Asia,2016-08-01,560.82,420.61
Health & Wellness,Eastern Asia,2016-09-01,562.78,422.09
Health & Wellness,Eastern Asia,2016-10-01,577.43,433.07
Health & Wellness,Eastern Asia,2016-11-01,564.11,423.09
Health & Wellness,Eastern Asia,2016-12-01,592.21,444.16
Health & Wellness,Eastern Asia,2017-01-01,602.33,451.74
Health & Wellness,Eastern Asia,2017-02-01,583.44,437.58
Health & Wellness,Eastern Asia,2017-03-01,612.98,459.73
Health & Wellness,Eastern Asia,2017-04-01,598.92,449.19
Health & Wellness,Eastern Asia,2017-05-01,571.08,428.31
Health & Wellness,Eastern Asia,2017-06-01,604.92,453.69
Health & Wellness,Eastern Asia,2017-07-01,621.46,466.1
Health & Wellness,Eastern Asia,2017-08-01,590.5,442.87
Health & Wellness,Eastern Asia,2017-09-01,598.88,449.16
Health & Wellness,Eastern Asia,2017-10-01,562.94,422.21
Health & Wellness,Eastern Asia,2017-11-01,561.65,421.24
Health & Wellness,Eastern Asia,2017-12-01,575.89,431.92
Health & Wellness,Eastern Asia,2018-01-01,656.58,492.43
Health & Wellness,West Asia,2015-01-01,423.11,317.34
Health & Wellness,West Asia,2015-02-01,434.44,325.83
Health & Wellness,West Asia,2015-03-01,452.57,339.43
Health & Wellness,West Asia,2015-04-01,465.09,348.82
Health & Wellness,West Asia,2015-05-01,468.61,351.46
Health & Wellness,West Asia,2015-06-01,451.65,338.74
Health & Wellness,West Asia,2015-07-01,419.9,314.92
Health & Wellness,West Asia,2015-08-01,440.93,330.7
Health & Wellness,West Asia,2015-09-01,465.39,349.04
Health & Wellness,West Asia,2015-10-01,433.86,325.39
Health & Wellness,West Asia,2015-11-01,417.81,313.35
Health & Wellness,West Asia,2015-12-01,466.74,350.05
Health & Wellness,West Asia,2016-01-01,488.22,366.16
Health & Wellness,West Asia,2016-02-01,479.13,359.35
Health & Wellness,West Asia,2016-03-01,447.71,335.78
Health & Wellness,West Asia,2016-04-01,478.55,358.91
Health & Wellness,West Asia,2016-05-01,445.4,334.05
Health & Wellness,West Asia,2016-06-01,452.3,339.23
Health & Wellness,West Asia,2016-07-01,439.73,329.79
Health & Wellness,West Asia,2016-08-01,450.42,337.81
Health & Wellness,West Asia,2016-09-01,488.02,366.02
Health & Wellness,West Asia,2016-10-01,480.17,360.12
Health & Wellness,West Asia,2016-11-01,476.26,357.2
Health & Wellness,West Asia,2016-12-01,472.05,354.04
Health & Wellness,West Asia,2017-01-01,473.13,354.85
Health & Wellness,West Asia,2017-02-01,465.39,349.04
Health & Wellness,West Asia,2017-03-01,475.19,356.39
Health & Wellness,West Asia,2017-04-01,510.75,383.07
Health & Wellness,West Asia,2017-05-01,490.64,367.98
Health & Wellness,West Asia,2017-06-01,464.43,348.32
Health & Wellness,West Asia,2017-07-01,476.98,357.74
Health & Wellness,West Asia,2017-08-01,486.81,365.1
Health & Wellness,West Asia,2017-09-01,470.64,352.98
Health & Wellness,West Asia,2017-10-01,466.59,349.94
Health & Wellness,West Asia,2017-11-01,489.06,366.8
Health & Wellness,West Asia,2017-12-01,511.75,383.82
Health & Wellness,West Asia,2018-01-01,497.59,373.19
Health & Wellness,Western Europe,2015-01-01,1988.01,1491.01
Health & Wellness,Western Europe,2015-02-01,2075.37,1556.53
Health & Wellness,Western Europe,2015-03-01,2019.43,1514.57
Health & Wellness,Western Europe,2015-04-01,2035.25,1526.43
Health & Wellness,Western Europe,2015-05-01,2055.42,1541.56
Health & Wellness,Western Europe,2015-06-01,2079.32,1559.49
Health & Wellness,Western Europe,2015-07-01,1896.36,1422.27
Health & Wellness,Western Europe,2015-08-01,2020.78,1515.58
Health & Wellness,Western Europe,2015-09-01,1904.4,1428.3
Health & Wellness,Western Europe,2015-10-01,1921.96,1441.47
Health & Wellness,Western Europe,2015-11-01,1895.9,1421.92
Health & Wellness,Western Europe,2015-12-01,1925.61,1444.21
Health & Wellness,Western Europe,2016-01-01,2198.24,1648.68
Health & Wellness,Western Europe,2016-02-01,2020.42,1515.32
Health & Wellness,Western Europe,2016-03-01,1983.14,1487.35
Health & Wellness,Western Europe,2016-04-01,2041.86,1531.39
Health & Wellness,Western Europe,2016-05-01,2171.92,1628.94
Health & Wellness,Western Europe,2016-06-01,2111.46,1583.6
Health & Wellness,Western Europe,2016-07-01,2115.14,1586.36
Health & Wellness,Western Europe,2016-08-01,2144.44,1608.33
Health & Wellness,Western Europe,2016-09-01,2056.77,1542.58
Health & Wellness,Western Europe,2016-10-01,2177.01,1632.76
Health & Wellness,Western Europe,2016-11-01,2102.21,1576.66
Health & Wellness,Western Europe,2016-12-01,2055.59,1541.69
Health & Wellness,Western Europe,2017-01-01,2146.07,1609.55
Health & Wellness,Western Europe,2017-02-01,2337.12,1752.84
Health & Wellness,Western Europe,2017-03-01,2285.19,1713.9
Health & Wellness,Western Europe,2017-04-01,2223.96,1667.97
Health & Wellness,Western Europe,2017-05-01,2212.65,1659.49
Health & Wellness,Western Europe,2017-06-01,2237.54,1678.16
Health & Wellness,Western Europe,2017-07-01,2083.0,1562.25
Health & Wellness,Western Europe,2017-08-01,2098.69,1574.01
Health & Wellness,Western Europe,2017-09-01,2248.43,1686.32
